기준_날짜,대여소ID,대여건수,반납건수,반납-대여
2023-04-24,ST-3099,120,124,4
2023-04-24,ST-3110,2,0,-2
2023-04-24,ST-3111,2,0,-2
2023-04-24,ST-3112,2,0,-2
2023-04-24,ST-3115,2,0,-2
2023-04-24,ST-3120,135,117,-18
2023-04-24,ST-3121,86,88,2
2023-04-24,ST-3130,2,0,-2
2023-04-24,ST-3131,2,2,0
2023-04-24,ST-3135,2,0,-2
2023-04-24,ST-3136,156,134,-22
2023-04-24,ST-3139,2,0,-2
2023-04-24,ST-3141,2,2,0
2023-04-24,ST-3148,2,0,-2
2023-04-24,ST-3155,2,2,0
2023-04-24,ST-3160,2,0,-2
2023-04-24,ST-3165,6,4,-2
2023-04-24,ST-3168,2,4,2
2023-04-24,ST-3179,2,4,2
2023-04-24,ST-3186,38,6,-32
2023-04-24,ST-3188,8,8,0
2023-04-24,ST-3193,2,0,-2
2023-04-24,ST-3203,2,4,2
2023-04-24,ST-3205,51,41,-10
2023-04-24,ST-3206,2,4,2
2023-04-24,ST-3207,2,0,-2
2023-04-24,ST-3210,12,8,-4
2023-04-24,ST-3228,24,26,2
2023-04-24,ST-325,2,0,-2
2023-04-24,ST-330,11,24,13
2023-04-24,ST-331,2,0,-2
2023-04-24,ST-334,2,2,0
2023-04-24,ST-336,8,2,-6
2023-04-24,ST-338,6,4,-2
2023-04-24,ST-354,2,0,-2
2023-04-24,ST-357,12,8,-4
2023-04-24,ST-358,142,157,15
2023-04-24,ST-359,112,120,8
2023-04-24,ST-360,201,205,4
2023-04-24,ST-361,252,245,-7
2023-04-24,ST-362,149,136,-13
2023-04-24,ST-363,101,104,3
2023-04-24,ST-364,185,198,13
2023-04-24,ST-365,25,18,-7
2023-04-24,ST-366,263,337,74
2023-04-24,ST-368,336,363,27
2023-04-24,ST-369,46,57,11
2023-04-24,ST-370,16,10,-6
2023-04-24,ST-371,204,208,4
2023-04-24,ST-372,96,88,-8
2023-04-24,ST-375,153,143,-10
2023-04-24,ST-376,303,359,56
2023-04-24,ST-377,10,8,-2
2023-04-24,ST-379,14,22,8
2023-04-24,ST-381,2,4,2
2023-04-24,ST-382,22,20,-2
2023-04-24,ST-384,10,12,2
2023-04-24,ST-385,46,18,-28
2023-04-24,ST-386,4,0,-4
2023-04-24,ST-387,4,6,2
2023-04-24,ST-388,4,6,2
2023-04-24,ST-389,14,12,-2
2023-04-24,ST-390,10,14,4
2023-04-24,ST-391,8,6,-2
2023-04-24,ST-392,36,24,-12
2023-04-24,ST-394,62,62,0
2023-04-24,ST-395,4,15,11
2023-04-24,ST-396,2,4,2
2023-04-24,ST-397,41,22,-19
2023-04-24,ST-398,94,62,-32
2023-04-24,ST-400,16,30,14
2023-04-24,ST-401,8,4,-4
2023-04-24,ST-402,2,8,6
2023-04-24,ST-403,2,2,0
2023-04-24,ST-404,8,6,-2
2023-04-24,ST-405,4,0,-4
2023-04-24,ST-407,8,6,-2
2023-04-24,ST-408,64,59,-5
2023-04-24,ST-409,25,30,5
2023-04-24,ST-410,34,41,7
2023-04-24,ST-413,2,0,-2
2023-04-24,ST-424,2,0,-2
2023-04-24,ST-425,2,2,0
2023-04-24,ST-426,4,6,2
2023-04-24,ST-438,2,0,-2
2023-04-24,ST-442,22,38,16
2023-04-24,ST-444,2,0,-2
2023-04-24,ST-445,69,46,-23
2023-04-24,ST-446,247,278,31
2023-04-24,ST-447,49,64,15
2023-04-24,ST-463,2,0,-2
2023-04-24,ST-465,2,0,-2
2023-04-24,ST-47,2,2,0
2023-04-24,ST-48,6,16,10
2023-04-24,ST-482,170,190,20
2023-04-24,ST-483,14,22,8
2023-04-24,ST-486,2,4,2
2023-04-24,ST-492,4,0,-4
2023-04-24,ST-494,2,0,-2
2023-04-24,ST-506,443,437,-6
2023-04-24,ST-51,2,0,-2
2023-04-24,ST-52,2,2,0
2023-04-24,ST-53,2,4,2
2023-04-24,ST-539,6,2,-4
2023-04-24,ST-540,2,0,-2
2023-04-24,ST-542,4,4,0
2023-04-24,ST-544,2,2,0
2023-04-24,ST-546,2,4,2
2023-04-24,ST-547,2,4,2
2023-04-24,ST-55,6,0,-6
2023-04-24,ST-560,2,0,-2
2023-04-24,ST-562,4,0,-4
2023-04-24,ST-563,3,2,-1
2023-04-24,ST-565,14,10,-4
2023-04-24,ST-568,2,0,-2
2023-04-24,ST-571,2,6,4
2023-04-24,ST-572,6,0,-6
2023-04-24,ST-573,2,0,-2
2023-04-24,ST-574,4,4,0
2023-04-24,ST-580,2,0,-2
2023-04-24,ST-589,2,0,-2
2023-04-24,ST-59,2,0,-2
2023-04-24,ST-595,6,20,14
2023-04-24,ST-599,4,2,-2
2023-04-24,ST-60,2,0,-2
2023-04-24,ST-610,2,2,0
2023-04-24,ST-62,4,2,-2
2023-04-24,ST-64,2,2,0
2023-04-24,ST-655,8,6,-2
2023-04-24,ST-683,2,10,8
2023-04-24,ST-686,2,0,-2
2023-04-24,ST-690,2,0,-2
2023-04-24,ST-692,12,4,-8
2023-04-24,ST-695,2,0,-2
2023-04-24,ST-7,2,0,-2
2023-04-24,ST-71,2,2,0
2023-04-24,ST-72,2,2,0
2023-04-24,ST-73,6,4,-2
2023-04-24,ST-735,2,4,2
2023-04-24,ST-748,4,2,-2
2023-04-24,ST-750,13,11,-2
2023-04-24,ST-752,2,6,4
2023-04-24,ST-761,8,4,-4
2023-04-24,ST-776,6,6,0
2023-04-24,ST-777,6,6,0
2023-04-24,ST-781,4,0,-4
2023-04-24,ST-784,6,2,-4
2023-04-24,ST-788,2,4,2
2023-04-24,ST-791,24,6,-18
2023-04-24,ST-793,14,8,-6
2023-04-24,ST-794,8,0,-8
2023-04-24,ST-795,2,4,2
2023-04-24,ST-796,10,12,2
2023-04-24,ST-797,4,6,2
2023-04-24,ST-798,2,4,2
2023-04-24,ST-799,2,2,0
2023-04-24,ST-801,2,0,-2
2023-04-24,ST-804,4,0,-4
2023-04-24,ST-812,4,0,-4
2023-04-24,ST-82,2,2,0
2023-04-24,ST-823,2,2,0
2023-04-24,ST-827,34,28,-6
2023-04-24,ST-840,4,4,0
2023-04-24,ST-842,2,4,2
2023-04-24,ST-849,12,28,16
2023-04-24,ST-850,4,0,-4
2023-04-24,ST-855,2,0,-2
2023-04-24,ST-856,2,0,-2
2023-04-24,ST-862,2,0,-2
2023-04-24,ST-877,2,2,0
2023-04-24,ST-891,4,2,-2
2023-04-24,ST-896,2,2,0
2023-04-24,ST-906,2,0,-2
2023-04-24,ST-910,10,10,0
2023-04-24,ST-912,2,8,6
2023-04-24,ST-935,4,0,-4
2023-04-24,ST-938,2,0,-2
2023-04-24,ST-942,2,8,6
2023-04-24,ST-943,8,6,-2
2023-04-24,ST-944,6,2,-4
2023-04-24,ST-947,8,12,4
2023-04-24,ST-957,2,0,-2
2023-04-24,ST-959,2,0,-2
2023-04-24,ST-967,40,43,3
2023-04-24,ST-97,16,28,12
2023-04-24,ST-970,2,0,-2
2023-04-24,ST-971,2,4,2
2023-04-24,ST-972,10,14,4
2023-04-24,ST-973,4,2,-2
2023-04-24,ST-974,14,16,2
2023-04-24,ST-977,4,0,-4
2023-04-24,ST-98,29,22,-7
2023-04-24,ST-980,14,29,15
2023-04-24,ST-983,38,37,-1
2023-04-24,ST-984,26,16,-10
2023-04-24,ST-985,22,6,-16
2023-04-24,ST-987,30,32,2
2023-04-24,ST-988,18,12,-6
2023-04-24,ST-99,130,129,-1
2023-04-25,ST-102,20,12,-8
2023-04-25,ST-103,44,52,8
2023-04-25,ST-105,129,92,-37
2023-04-25,ST-106,136,189,53
2023-04-25,ST-107,26,28,2
2023-04-25,ST-108,57,59,2
2023-04-25,ST-109,85,96,11
2023-04-25,ST-1095,12,2,-10
2023-04-25,ST-1098,6,8,2
2023-04-25,ST-11,2,0,-2
2023-04-25,ST-1105,3,0,-3
2023-04-25,ST-1106,2,0,-2
2023-04-25,ST-111,54,58,4
2023-04-25,ST-112,138,134,-4
2023-04-25,ST-1121,2,0,-2
2023-04-25,ST-113,2,0,-2
2023-04-25,ST-114,34,26,-8
2023-04-25,ST-1160,2,0,-2
2023-04-25,ST-1169,2,0,-2
2023-04-25,ST-1171,2,2,0
2023-04-25,ST-1173,8,2,-6
2023-04-25,ST-1174,2,0,-2
2023-04-25,ST-1179,2,0,-2
2023-04-25,ST-118,4,0,-4
2023-04-25,ST-1191,44,24,-20
2023-04-25,ST-1192,2,2,0
2023-04-25,ST-1193,14,16,2
2023-04-25,ST-1194,30,26,-4
2023-04-25,ST-1195,108,87,-21
2023-04-25,ST-1197,66,68,2
2023-04-25,ST-1198,132,112,-20
2023-04-25,ST-1199,8,13,5
2023-04-25,ST-1200,2,6,4
2023-04-25,ST-1201,4,0,-4
2023-04-25,ST-1202,4,2,-2
2023-04-25,ST-1207,2,0,-2
2023-04-25,ST-1208,2,0,-2
2023-04-25,ST-1215,6,0,-6
2023-04-25,ST-1247,2,6,4
2023-04-25,ST-126,4,0,-4
2023-04-25,ST-1263,56,42,-14
2023-04-25,ST-1266,12,10,-2
2023-04-25,ST-1298,43,36,-7
2023-04-25,ST-1300,32,22,-10
2023-04-25,ST-1302,2,0,-2
2023-04-25,ST-1317,4,2,-2
2023-04-25,ST-132,4,0,-4
2023-04-25,ST-1332,2,2,0
2023-04-25,ST-1333,2,0,-2
2023-04-25,ST-1334,6,4,-2
2023-04-25,ST-1335,10,8,-2
2023-04-25,ST-1344,14,20,6
2023-04-25,ST-1347,6,12,6
2023-04-25,ST-1367,2,0,-2
2023-04-25,ST-1372,12,4,-8
2023-04-25,ST-1378,10,12,2
2023-04-25,ST-138,2,0,-2
2023-04-25,ST-1380,2,0,-2
2023-04-25,ST-1381,2,0,-2
2023-04-25,ST-1408,2,0,-2
2023-04-25,ST-1409,3,0,-3
2023-04-25,ST-1410,2,0,-2
2023-04-25,ST-1427,2,2,0
2023-04-25,ST-1428,4,4,0
2023-04-25,ST-1429,4,0,-4
2023-04-25,ST-1435,4,0,-4
2023-04-25,ST-1439,4,8,4
2023-04-25,ST-1440,26,18,-8
2023-04-25,ST-1441,8,8,0
2023-04-25,ST-1447,2,8,6
2023-04-25,ST-1449,4,4,0
2023-04-25,ST-145,6,4,-2
2023-04-25,ST-1454,2,0,-2
2023-04-25,ST-1455,4,6,2
2023-04-25,ST-1458,2,0,-2
2023-04-25,ST-155,2,0,-2
2023-04-25,ST-157,2,0,-2
2023-04-25,ST-1599,23,24,1
2023-04-25,ST-16,4,0,-4
2023-04-25,ST-1601,4,0,-4
2023-04-25,ST-1603,2,0,-2
2023-04-25,ST-1605,2,2,0
2023-04-25,ST-1608,2,0,-2
2023-04-25,ST-1609,6,4,-2
2023-04-25,ST-1610,2,0,-2
2023-04-25,ST-1616,14,18,4
2023-04-25,ST-1617,12,4,-8
2023-04-25,ST-1618,6,2,-4
2023-04-25,ST-162,4,8,4
2023-04-25,ST-1620,2,0,-2
2023-04-25,ST-1625,4,0,-4
2023-04-25,ST-1628,2,0,-2
2023-04-25,ST-1629,14,16,2
2023-04-25,ST-1631,6,10,4
2023-04-25,ST-1632,8,18,10
2023-04-25,ST-1636,2,0,-2
2023-04-25,ST-1637,2,0,-2
2023-04-25,ST-1641,2,0,-2
2023-04-25,ST-1644,2,0,-2
2023-04-25,ST-1660,39,12,-27
2023-04-25,ST-1661,36,42,6
2023-04-25,ST-1663,12,6,-6
2023-04-25,ST-1668,2,2,0
2023-04-25,ST-1669,16,2,-14
2023-04-25,ST-1681,4,0,-4
2023-04-25,ST-1690,62,57,-5
2023-04-25,ST-170,2,0,-2
2023-04-25,ST-1703,2,0,-2
2023-04-25,ST-1705,2,0,-2
2023-04-25,ST-1722,16,8,-8
2023-04-25,ST-1723,2,0,-2
2023-04-25,ST-173,2,0,-2
2023-04-25,ST-1747,4,0,-4
2023-04-25,ST-175,2,12,10
2023-04-25,ST-1758,2,0,-2
2023-04-25,ST-176,12,14,2
2023-04-25,ST-1760,6,3,-3
2023-04-25,ST-177,10,14,4
2023-04-25,ST-1779,6,0,-6
2023-04-25,ST-178,10,2,-8
2023-04-25,ST-1780,2,4,2
2023-04-25,ST-1781,6,2,-4
2023-04-25,ST-1782,6,2,-4
2023-04-25,ST-1785,2,0,-2
2023-04-25,ST-1786,2,2,0
2023-04-25,ST-1787,8,8,0
2023-04-25,ST-1798,2,2,0
2023-04-25,ST-18,2,0,-2
2023-04-25,ST-181,4,4,0
2023-04-25,ST-1811,2,0,-2
2023-04-25,ST-1812,6,6,0
2023-04-25,ST-1813,8,2,-6
2023-04-25,ST-1817,2,0,-2
2023-04-25,ST-1818,2,0,-2
2023-04-25,ST-1819,2,0,-2
2023-04-25,ST-1820,4,0,-4
2023-04-25,ST-1848,2,0,-2
2023-04-25,ST-1852,2,0,-2
2023-04-25,ST-186,4,4,0
2023-04-25,ST-1864,4,0,-4
2023-04-25,ST-187,2,6,4
2023-04-25,ST-189,6,18,12
2023-04-25,ST-1891,2,0,-2
2023-04-25,ST-1895,2,0,-2
2023-04-25,ST-1923,2,0,-2
2023-04-25,ST-195,8,6,-2
2023-04-25,ST-197,4,0,-4
2023-04-25,ST-198,14,20,6
2023-04-25,ST-204,2,0,-2
2023-04-25,ST-2045,2,0,-2
2023-04-25,ST-205,6,6,0
2023-04-25,ST-2069,2,0,-2
2023-04-25,ST-2076,2,0,-2
2023-04-25,ST-21,4,2,-2
2023-04-25,ST-214,2,0,-2
2023-04-25,ST-2188,4,0,-4
2023-04-25,ST-2189,2,0,-2
2023-04-25,ST-2221,4,0,-4
2023-04-25,ST-2222,8,8,0
2023-04-25,ST-2223,6,2,-4
2023-04-25,ST-2227,2,0,-2
2023-04-25,ST-2233,2,2,0
2023-04-25,ST-2237,2,0,-2
2023-04-25,ST-2239,2,2,0
2023-04-25,ST-2267,2,0,-2
2023-04-25,ST-2268,37,30,-7
2023-04-25,ST-2269,28,20,-8
2023-04-25,ST-2270,2,0,-2
2023-04-25,ST-2271,2,0,-2
2023-04-25,ST-2272,4,6,2
2023-04-25,ST-2273,2,0,-2
2023-04-25,ST-2276,4,0,-4
2023-04-25,ST-2278,14,10,-4
2023-04-25,ST-2279,4,2,-2
2023-04-25,ST-228,2,0,-2
2023-04-25,ST-2280,4,0,-4
2023-04-25,ST-2284,6,6,0
2023-04-25,ST-2291,4,4,0
2023-04-25,ST-2292,2,0,-2
2023-04-25,ST-2300,2,0,-2
2023-04-25,ST-2301,2,0,-2
2023-04-25,ST-2305,8,10,2
2023-04-25,ST-2308,18,8,-10
2023-04-25,ST-2309,8,8,0
2023-04-25,ST-2310,56,70,14
2023-04-25,ST-2312,4,4,0
2023-04-25,ST-2314,6,10,4
2023-04-25,ST-2317,14,10,-4
2023-04-25,ST-2318,26,32,6
2023-04-25,ST-2320,46,18,-28
2023-04-25,ST-2321,32,24,-8
2023-04-25,ST-2325,34,28,-6
2023-04-25,ST-2326,86,86,0
2023-04-25,ST-2327,34,36,2
2023-04-25,ST-2329,17,12,-5
2023-04-25,ST-2330,66,66,0
2023-04-25,ST-2331,102,98,-4
2023-04-25,ST-2332,44,36,-8
2023-04-25,ST-2333,11,18,7
2023-04-25,ST-2334,6,2,-4
2023-04-25,ST-2335,24,36,12
2023-04-25,ST-2337,10,10,0
2023-04-25,ST-2338,30,2,-28
2023-04-25,ST-2339,28,24,-4
2023-04-25,ST-234,20,36,16
2023-04-25,ST-2340,36,18,-18
2023-04-25,ST-2341,100,105,5
2023-04-25,ST-2342,78,86,8
2023-04-25,ST-2343,2,2,0
2023-04-25,ST-235,44,44,0
2023-04-25,ST-236,48,44,-4
2023-04-25,ST-237,64,72,8
2023-04-25,ST-238,22,22,0
2023-04-25,ST-239,14,2,-12
2023-04-25,ST-240,12,10,-2
2023-04-25,ST-2406,2,4,2
2023-04-25,ST-2407,6,0,-6
2023-04-25,ST-2408,2,2,0
2023-04-25,ST-241,58,26,-32
2023-04-25,ST-2410,2,0,-2
2023-04-25,ST-242,22,30,8
2023-04-25,ST-2420,120,138,18
2023-04-25,ST-243,84,79,-5
2023-04-25,ST-2431,4,0,-4
2023-04-25,ST-2438,2,2,0
2023-04-25,ST-244,80,78,-2
2023-04-25,ST-2442,4,2,-2
2023-04-25,ST-2443,2,0,-2
2023-04-25,ST-245,20,24,4
2023-04-25,ST-2456,2,0,-2
2023-04-25,ST-2459,2,0,-2
2023-04-25,ST-246,14,16,2
2023-04-25,ST-2466,74,121,47
2023-04-25,ST-2467,48,73,25
2023-04-25,ST-2468,20,30,10
2023-04-25,ST-247,32,18,-14
2023-04-25,ST-248,28,38,10
2023-04-25,ST-249,48,71,23
2023-04-25,ST-2499,14,10,-4
2023-04-25,ST-250,34,48,14
2023-04-25,ST-2501,32,34,2
2023-04-25,ST-2502,12,2,-10
2023-04-25,ST-2507,8,14,6
2023-04-25,ST-2508,26,36,10
2023-04-25,ST-2509,4,4,0
2023-04-25,ST-251,76,80,4
2023-04-25,ST-2513,2,4,2
2023-04-25,ST-252,26,4,-22
2023-04-25,ST-2526,2,0,-2
2023-04-25,ST-2527,2,4,2
2023-04-25,ST-253,12,14,2
2023-04-25,ST-254,2,2,0
2023-04-25,ST-2541,10,0,-10
2023-04-25,ST-2542,2,10,8
2023-04-25,ST-2543,12,8,-4
2023-04-25,ST-2544,6,4,-2
2023-04-25,ST-2545,22,14,-8
2023-04-25,ST-2546,4,0,-4
2023-04-25,ST-2547,2,4,2
2023-04-25,ST-255,2,0,-2
2023-04-25,ST-256,2,2,0
2023-04-25,ST-2560,2,2,0
2023-04-25,ST-257,8,4,-4
2023-04-25,ST-2574,2,0,-2
2023-04-25,ST-258,6,4,-2
2023-04-25,ST-259,4,10,6
2023-04-25,ST-2596,2,0,-2
2023-04-25,ST-2609,2,0,-2
2023-04-25,ST-261,2,2,0
2023-04-25,ST-262,14,18,4
2023-04-25,ST-2623,2,2,0
2023-04-25,ST-2625,6,2,-4
2023-04-25,ST-2626,4,2,-2
2023-04-25,ST-2634,6,0,-6
2023-04-25,ST-265,10,14,4
2023-04-25,ST-2658,2,0,-2
2023-04-25,ST-2664,2,2,0
2023-04-25,ST-2679,2,0,-2
2023-04-25,ST-269,4,0,-4
2023-04-25,ST-270,16,14,-2
2023-04-25,ST-2700,2,0,-2
2023-04-25,ST-271,26,14,-12
2023-04-25,ST-2716,2,0,-2
2023-04-25,ST-2718,2,2,0
2023-04-25,ST-272,27,28,1
2023-04-25,ST-2722,2,0,-2
2023-04-25,ST-273,6,10,4
2023-04-25,ST-274,4,6,2
2023-04-25,ST-275,4,0,-4
2023-04-25,ST-276,8,14,6
2023-04-25,ST-2787,56,51,-5
2023-04-25,ST-2791,4,6,2
2023-04-25,ST-2799,2,0,-2
2023-04-25,ST-2805,4,2,-2
2023-04-25,ST-2830,4,0,-4
2023-04-25,ST-2833,2,2,0
2023-04-25,ST-2834,36,36,0
2023-04-25,ST-2837,2,0,-2
2023-04-25,ST-2843,22,4,-18
2023-04-25,ST-2846,2,4,2
2023-04-25,ST-2856,6,8,2
2023-04-25,ST-2865,15,8,-7
2023-04-25,ST-2896,2,0,-2
2023-04-25,ST-2903,10,16,6
2023-04-25,ST-2904,8,4,-4
2023-04-25,ST-2921,2,0,-2
2023-04-25,ST-2933,4,0,-4
2023-04-25,ST-2967,2,0,-2
2023-04-25,ST-297,2,0,-2
2023-04-25,ST-3002,75,107,32
2023-04-25,ST-3003,94,116,22
2023-04-25,ST-3042,70,82,12
2023-04-25,ST-3043,162,181,19
2023-04-25,ST-3044,99,176,77
2023-04-25,ST-3052,2,0,-2
2023-04-25,ST-3054,2,0,-2
2023-04-25,ST-3056,3,0,-3
2023-04-25,ST-3070,2,0,-2
2023-04-25,ST-3078,2,0,-2
2023-04-25,ST-3099,56,50,-6
2023-04-25,ST-3120,43,70,27
2023-04-25,ST-3121,35,43,8
2023-04-25,ST-3135,2,2,0
2023-04-25,ST-3136,46,68,22
2023-04-25,ST-3138,2,0,-2
2023-04-25,ST-3140,2,0,-2
2023-04-25,ST-3148,4,2,-2
2023-04-25,ST-3159,2,0,-2
2023-04-25,ST-3165,4,0,-4
2023-04-25,ST-3168,2,0,-2
2023-04-25,ST-3177,2,2,0
2023-04-25,ST-3178,2,0,-2
2023-04-25,ST-3186,12,6,-6
2023-04-25,ST-3203,2,2,0
2023-04-25,ST-3205,12,14,2
2023-04-25,ST-3206,2,2,0
2023-04-25,ST-3210,2,0,-2
2023-04-25,ST-3228,12,12,0
2023-04-25,ST-334,2,0,-2
2023-04-25,ST-335,2,0,-2
2023-04-25,ST-343,3,0,-3
2023-04-25,ST-357,4,4,0
2023-04-25,ST-358,70,67,-3
2023-04-25,ST-359,66,54,-12
2023-04-25,ST-360,76,82,6
2023-04-25,ST-361,129,103,-26
2023-04-25,ST-362,79,84,5
2023-04-25,ST-363,30,42,12
2023-04-25,ST-364,72,126,54
2023-04-25,ST-365,12,6,-6
2023-04-25,ST-366,86,123,37
2023-04-25,ST-368,184,185,1
2023-04-25,ST-369,24,22,-2
2023-04-25,ST-370,6,6,0
2023-04-25,ST-371,77,104,27
2023-04-25,ST-372,50,44,-6
2023-04-25,ST-375,65,98,33
2023-04-25,ST-376,94,80,-14
2023-04-25,ST-377,4,0,-4
2023-04-25,ST-379,6,2,-4
2023-04-25,ST-382,12,8,-4
2023-04-25,ST-384,6,2,-4
2023-04-25,ST-385,20,4,-16
2023-04-25,ST-388,2,4,2
2023-04-25,ST-389,2,2,0
2023-04-25,ST-390,10,6,-4
2023-04-25,ST-391,6,0,-6
2023-04-25,ST-392,16,14,-2
2023-04-25,ST-394,36,20,-16
2023-04-25,ST-395,2,2,0
2023-04-25,ST-397,14,26,12
2023-04-25,ST-398,38,38,0
2023-04-25,ST-400,2,6,4
2023-04-25,ST-401,2,0,-2
2023-04-25,ST-404,4,4,0
2023-04-25,ST-407,8,4,-4
2023-04-25,ST-408,30,22,-8
2023-04-25,ST-409,14,12,-2
2023-04-25,ST-410,20,12,-8
2023-04-25,ST-413,2,0,-2
2023-04-25,ST-426,2,0,-2
2023-04-25,ST-442,10,8,-2
2023-04-25,ST-445,25,8,-17
2023-04-25,ST-446,157,137,-20
2023-04-25,ST-447,28,24,-4
2023-04-25,ST-48,2,8,6
2023-04-25,ST-482,76,108,32
2023-04-25,ST-483,14,6,-8
2023-04-25,ST-486,2,0,-2
2023-04-25,ST-492,2,0,-2
2023-04-25,ST-501,2,0,-2
2023-04-25,ST-506,238,249,11
2023-04-25,ST-53,4,0,-4
2023-04-25,ST-540,2,0,-2
2023-04-25,ST-542,2,0,-2
2023-04-25,ST-547,2,0,-2
2023-04-25,ST-565,4,2,-2
2023-04-25,ST-566,2,0,-2
2023-04-25,ST-568,2,0,-2
2023-04-25,ST-571,2,2,0
2023-04-25,ST-572,2,0,-2
2023-04-25,ST-595,6,0,-6
2023-04-25,ST-613,2,0,-2
2023-04-25,ST-62,2,0,-2
2023-04-25,ST-648,2,0,-2
2023-04-25,ST-655,6,8,2
2023-04-25,ST-695,2,2,0
2023-04-25,ST-699,2,0,-2
2023-04-25,ST-70,2,0,-2
2023-04-25,ST-72,2,0,-2
2023-04-25,ST-728,2,0,-2
2023-04-25,ST-73,4,0,-4
2023-04-25,ST-748,2,0,-2
2023-04-25,ST-750,6,2,-4
2023-04-25,ST-753,2,0,-2
2023-04-25,ST-760,2,0,-2
2023-04-25,ST-777,2,2,0
2023-04-25,ST-781,2,0,-2
2023-04-25,ST-790,4,2,-2
2023-04-25,ST-793,4,8,4
2023-04-25,ST-796,4,6,2
2023-04-25,ST-810,2,0,-2
2023-04-25,ST-815,2,0,-2
2023-04-25,ST-827,10,16,6
2023-04-25,ST-852,2,2,0
2023-04-25,ST-890,2,0,-2
2023-04-25,ST-910,4,0,-4
2023-04-25,ST-912,2,2,0
2023-04-25,ST-932,2,0,-2
2023-04-25,ST-942,2,2,0
2023-04-25,ST-944,6,2,-4
2023-04-25,ST-947,6,6,0
2023-04-25,ST-963,2,0,-2
2023-04-25,ST-967,20,38,18
2023-04-25,ST-97,14,14,0
2023-04-25,ST-971,2,2,0
2023-04-25,ST-972,4,6,2
2023-04-25,ST-973,4,2,-2
2023-04-25,ST-974,2,14,12
2023-04-25,ST-98,18,18,0
2023-04-25,ST-980,12,10,-2
2023-04-25,ST-983,24,8,-16
2023-04-25,ST-984,6,6,0
2023-04-25,ST-985,16,2,-14
2023-04-25,ST-986,2,0,-2
2023-04-25,ST-987,10,8,-2
2023-04-25,ST-988,4,2,-2
2023-04-25,ST-99,18,24,6
2023-04-26,ST-10,2,0,-2
2023-04-26,ST-102,16,16,0
2023-04-26,ST-103,88,90,2
2023-04-26,ST-1040,2,0,-2
2023-04-26,ST-105,215,171,-44
2023-04-26,ST-106,278,288,10
2023-04-26,ST-107,36,53,17
2023-04-26,ST-108,142,136,-6
2023-04-26,ST-109,201,183,-18
2023-04-26,ST-1093,2,10,8
2023-04-26,ST-1095,16,20,4
2023-04-26,ST-1097,2,2,0
2023-04-26,ST-1098,8,22,14
2023-04-26,ST-11,2,0,-2
2023-04-26,ST-1103,2,4,2
2023-04-26,ST-1105,2,2,0
2023-04-26,ST-1106,2,2,0
2023-04-26,ST-111,111,120,9
2023-04-26,ST-1111,2,14,12
2023-04-26,ST-112,230,239,9
2023-04-26,ST-1122,2,0,-2
2023-04-26,ST-1128,2,0,-2
2023-04-26,ST-1129,2,0,-2
2023-04-26,ST-113,2,2,0
2023-04-26,ST-114,52,56,4
2023-04-26,ST-1150,2,0,-2
2023-04-26,ST-1163,2,0,-2
2023-04-26,ST-1169,4,0,-4
2023-04-26,ST-1171,4,4,0
2023-04-26,ST-1173,4,6,2
2023-04-26,ST-1174,18,0,-18
2023-04-26,ST-118,2,0,-2
2023-04-26,ST-1186,2,0,-2
2023-04-26,ST-119,2,0,-2
2023-04-26,ST-1191,65,44,-21
2023-04-26,ST-1192,14,2,-12
2023-04-26,ST-1193,8,21,13
2023-04-26,ST-1194,48,52,4
2023-04-26,ST-1195,226,251,25
2023-04-26,ST-1197,225,106,-119
2023-04-26,ST-1198,235,228,-7
2023-04-26,ST-1199,46,50,4
2023-04-26,ST-1200,6,0,-6
2023-04-26,ST-1201,2,6,4
2023-04-26,ST-1208,2,2,0
2023-04-26,ST-121,4,4,0
2023-04-26,ST-1215,12,6,-6
2023-04-26,ST-1216,2,0,-2
2023-04-26,ST-1217,2,2,0
2023-04-26,ST-124,2,0,-2
2023-04-26,ST-1247,2,2,0
2023-04-26,ST-126,7,0,-7
2023-04-26,ST-1263,100,108,8
2023-04-26,ST-1266,18,32,14
2023-04-26,ST-1271,2,0,-2
2023-04-26,ST-1280,2,0,-2
2023-04-26,ST-1295,2,0,-2
2023-04-26,ST-1298,46,52,6
2023-04-26,ST-1300,40,42,2
2023-04-26,ST-1302,13,10,-3
2023-04-26,ST-1317,6,10,4
2023-04-26,ST-132,6,2,-4
2023-04-26,ST-1326,4,2,-2
2023-04-26,ST-1332,4,6,2
2023-04-26,ST-1333,2,0,-2
2023-04-26,ST-1334,13,10,-3
2023-04-26,ST-1335,8,14,6
2023-04-26,ST-1339,2,6,4
2023-04-26,ST-134,2,0,-2
2023-04-26,ST-1342,2,2,0
2023-04-26,ST-1343,2,0,-2
2023-04-26,ST-1344,22,28,6
2023-04-26,ST-1347,24,30,6
2023-04-26,ST-136,4,6,2
2023-04-26,ST-1370,2,2,0
2023-04-26,ST-1372,16,14,-2
2023-04-26,ST-1374,4,0,-4
2023-04-26,ST-1378,29,20,-9
2023-04-26,ST-1381,4,0,-4
2023-04-26,ST-1386,2,0,-2
2023-04-26,ST-140,2,0,-2
2023-04-26,ST-1408,2,4,2
2023-04-26,ST-1414,2,0,-2
2023-04-26,ST-1428,2,4,2
2023-04-26,ST-1429,6,6,0
